2019-04-23 16:32:16	22.12
2019-04-23 16:32:17	22.12
2019-04-23 16:32:19	22.12
2019-04-23 16:32:21	22.12
2019-04-23 16:32:22	22.12
2019-04-23 16:32:24	22.12
2019-04-23 16:32:26	22.12
2019-04-23 16:32:27	22.12
2019-04-23 16:32:29	22.12
2019-04-23 16:32:30	22.12
2019-04-23 16:32:32	22.12
2019-04-23 16:32:34	22.12
2019-04-23 16:32:35	22.12
2019-04-23 16:32:37	22.12
2019-04-23 16:32:39	22.12
2019-04-23 16:32:40	22.12
2019-04-23 16:32:42	22.12
2019-04-23 16:32:43	22.12
2019-04-23 16:32:45	22.12
2019-04-23 16:32:47	22.12
2019-04-23 16:32:48	22.12
2019-04-23 16:32:50	22.12
2019-04-23 16:32:52	22.12
2019-04-23 16:32:53	22.12
2019-04-23 16:32:55	22.12
2019-04-23 16:32:56	22.12
2019-04-23 16:32:58	22.12
2019-04-23 16:33:00	22.12
2019-04-23 16:33:01	22.12
2019-04-23 16:33:03	22.12
2019-04-23 16:33:05	22.12
2019-04-23 16:33:06	22.12
2019-04-23 16:33:08	22.12
2019-04-23 16:33:09	22.12
2019-04-23 16:33:11	22.12
2019-04-23 16:33:13	22.12
2019-04-23 16:33:14	22.12
2019-04-23 16:33:16	22.12
2019-04-23 16:33:18	22.12
2019-04-23 16:33:19	22.12
2019-04-23 16:33:21	22.12
2019-04-23 16:33:22	22.12
2019-04-23 16:33:24	22.12
2019-04-23 16:33:26	22.12
2019-04-23 16:33:27	22.12
2019-04-23 16:33:29	22.12
2019-04-23 16:33:30	22.12
2019-04-23 16:33:32	22.12
2019-04-23 16:33:34	22.12
2019-04-23 16:33:35	22.12
2019-04-23 16:33:37	22.12
2019-04-23 16:33:39	22.12
2019-04-23 16:33:40	22.12
2019-04-23 16:33:42	22.12
2019-04-23 16:33:44	22.12
2019-04-23 16:33:45	22.12
2019-04-23 16:33:47	22.12
2019-04-23 16:33:48	22.12
2019-04-23 16:33:50	22.12
2019-04-23 16:33:52	22.12
2019-04-23 16:33:53	22.12
2019-04-23 16:33:55	22.12
2019-04-23 16:33:57	22.12
2019-04-23 16:33:58	22.12
2019-04-23 16:34:00	22.12
2019-04-23 16:34:01	22.12
2019-04-23 16:34:03	22.12
2019-04-23 16:34:05	22.12
2019-04-23 16:34:06	22.12
2019-04-23 16:34:08	22.12
2019-04-23 16:34:09	22.12
2019-04-23 16:34:11	22.12
2019-04-23 16:34:13	22.12
2019-04-23 16:34:14	22.12
2019-04-23 16:34:16	22.12
2019-04-23 16:34:18	22.12
2019-04-23 16:34:19	22.12
2019-04-23 16:34:21	22.12
2019-04-23 16:34:23	22.12
2019-04-23 16:34:24	22.12
2019-04-23 16:34:26	22.12
2019-04-23 16:34:27	22.12
2019-04-23 16:34:29	22.12
2019-04-23 16:34:31	22.12
2019-04-23 16:34:32	22.12
2019-04-23 16:34:34	22.12
2019-04-23 16:34:35	22.12
2019-04-23 16:34:37	22.12
2019-04-23 16:34:39	22.12
2019-04-23 16:34:40	22.12
2019-04-23 16:34:42	22.12
2019-04-23 16:34:44	22.12
2019-04-23 16:34:45	22.12
2019-04-23 16:34:47	22.12
2019-04-23 16:34:48	22.12
2019-04-23 16:34:50	22.12
2019-04-23 16:34:52	22.12
2019-04-23 16:34:53	22.12
2019-04-23 16:34:55	22.12
2019-04-23 16:34:57	22.12
2019-04-23 16:34:58	22.12
2019-04-23 16:35:00	22.12
2019-04-23 16:35:01	22.12
2019-04-23 16:35:03	22.12
2019-04-23 16:35:05	22.12
2019-04-23 16:35:06	22.12
2019-04-23 16:35:08	22.12
2019-04-23 16:35:10	22.12
2019-04-23 16:35:11	22.12
2019-04-23 16:35:13	22.12
2019-04-23 16:35:14	22.12
2019-04-23 16:35:16	22.12
2019-04-23 16:35:18	22.12
2019-04-23 16:35:19	22.12
2019-04-23 16:35:21	22.12
2019-04-23 16:35:23	22.12
2019-04-23 16:35:24	22.12
2019-04-23 16:35:26	22.12
2019-04-23 16:35:27	22.12
2019-04-23 16:35:29	22.12
2019-04-23 16:35:31	22.12
2019-04-23 16:35:32	22.12
2019-04-23 16:35:34	22.12
2019-04-23 16:35:36	22.12
2019-04-23 16:35:37	22.12
2019-04-23 16:35:39	22.12
2019-04-23 16:35:40	22.12
2019-04-23 16:35:42	22.12
2019-04-23 16:35:44	22.12
2019-04-23 16:35:45	22.12
2019-04-23 16:35:47	22.12
2019-04-23 16:35:49	22.12
2019-04-23 16:35:50	22.12
2019-04-23 16:35:52	22.12
2019-04-23 16:35:53	22.12
2019-04-23 16:35:55	22.12
2019-04-23 16:35:57	22.12
2019-04-23 16:35:58	22.12
2019-04-23 16:36:00	22.12
2019-04-23 16:36:02	22.12
2019-04-23 16:36:03	22.12
2019-04-23 16:36:05	22.12
2019-04-23 16:36:07	22.12
2019-04-23 16:36:08	22.12
2019-04-23 16:36:10	22.12
2019-04-23 16:36:11	22.12
2019-04-23 16:36:13	22.12
2019-04-23 16:36:15	22.12
2019-04-23 16:36:16	22.12
2019-04-23 16:36:18	22.12
2019-04-23 16:36:19	22.12
2019-04-23 16:36:21	22.12
2019-04-23 16:36:23	22.12
2019-04-23 16:36:24	22.12
2019-04-23 16:36:26	22.12
2019-04-23 16:36:28	22.12
2019-04-23 16:36:29	22.12
2019-04-23 16:36:31	22.12
2019-04-23 16:36:32	22.12
2019-04-23 16:36:34	22.12
2019-04-23 16:36:36	22.12
2019-04-23 16:36:37	22.12
2019-04-23 16:36:39	22.12
2019-04-23 16:36:41	22.12
2019-04-23 16:36:42	22.12
2019-04-23 16:36:44	22.12
2019-04-23 16:36:45	22.12
2019-04-23 16:36:47	22.12
2019-04-23 16:36:49	22.12
2019-04-23 16:36:50	22.12
2019-04-23 16:36:52	22.12
2019-04-23 16:36:54	22.12
2019-04-23 16:36:55	22.12
2019-04-23 16:36:57	22.12
2019-04-23 16:36:58	22.12
2019-04-23 16:37:00	22.12
2019-04-23 16:37:02	22.12
2019-04-23 16:37:03	22.12
2019-04-23 16:37:05	22.12
2019-04-23 16:37:07	22.12
2019-04-23 16:37:08	22.12
2019-04-23 16:37:10	22.12
2019-04-23 16:37:11	22.12
2019-04-23 16:37:13	22.12
2019-04-23 16:37:15	22.12
2019-04-23 16:37:16	22.12
2019-04-23 16:37:18	22.12
2019-04-23 16:37:20	22.12
2019-04-23 16:37:21	22.12
2019-04-23 16:37:23	22.12
2019-04-23 16:37:24	22.12
2019-04-23 16:37:26	22.12
2019-04-23 16:37:28	22.12
2019-04-23 16:37:29	22.12
2019-04-23 16:37:31	22.12
2019-04-23 16:37:33	22.12
2019-04-23 16:37:34	22.12
2019-04-23 16:37:36	22.12
2019-04-23 16:37:37	22.12
2019-04-23 16:37:39	22.12
2019-04-23 16:37:41	22.12
2019-04-23 16:37:42	22.12
2019-04-23 16:37:44	22.12
2019-04-23 16:37:46	22.12
2019-04-23 16:37:47	22.12
2019-04-23 16:37:49	22.12
2019-04-23 16:37:50	22.12
2019-04-23 16:37:52	22.12
2019-04-23 16:37:54	22.12
2019-04-23 16:37:55	22.12
2019-04-23 16:37:57	22.12
2019-04-23 16:37:59	22.12
2019-04-23 16:38:00	22.12
2019-04-23 16:38:02	22.12
2019-04-23 16:38:03	22.12
2019-04-23 16:38:05	22.12
2019-04-23 16:38:07	22.12
2019-04-23 16:38:08	22.12
2019-04-23 16:38:10	22.12
2019-04-23 16:38:12	22.12
2019-04-23 16:38:13	22.12
2019-04-23 16:38:15	22.12
2019-04-23 16:38:16	22.12
2019-04-23 16:38:18	22.12
2019-04-23 16:38:20	22.12
2019-04-23 16:38:21	22.12
2019-04-23 16:38:23	22.12
2019-04-23 16:38:25	22.12
2019-04-23 16:38:26	22.12
2019-04-23 16:38:28	22.12
2019-04-23 16:38:29	22.12
2019-04-23 16:38:31	22.12
2019-04-23 16:38:33	22.12
2019-04-23 16:38:34	22.12
2019-04-23 16:38:36	22.12
2019-04-23 16:38:38	22.12
2019-04-23 16:38:39	22.12
2019-04-23 16:38:41	22.12
2019-04-23 16:38:42	22.12
2019-04-23 16:38:44	22.12
2019-04-23 16:38:46	22.12
2019-04-23 16:38:47	22.12
2019-04-23 16:38:49	22.12
2019-04-23 16:38:51	22.12
2019-04-23 16:38:52	22.12
2019-04-23 16:38:54	22.12
2019-04-23 16:38:55	22.12
2019-04-23 16:38:57	22.12
2019-04-23 16:38:59	22.12
2019-04-23 16:39:00	22.19
2019-04-23 16:39:02	22.12
2019-04-23 16:39:04	22.12
2019-04-23 16:39:05	22.12
2019-04-23 16:39:07	22.19
2019-04-23 16:39:08	22.12
2019-04-23 16:39:10	22.12
2019-04-23 16:39:12	22.12
2019-04-23 16:39:13	22.19
2019-04-23 16:39:15	22.12
2019-04-23 16:39:17	22.12
2019-04-23 16:39:18	22.12
2019-04-23 16:39:20	22.12
2019-04-23 16:39:21	22.12
2019-04-23 16:39:23	22.12
2019-04-23 16:39:25	22.12
2019-04-23 16:39:26	22.12
2019-04-23 16:39:28	22.12
2019-04-23 16:39:30	22.12
2019-04-23 16:39:31	22.12
2019-04-23 16:39:33	22.12
2019-04-23 16:39:34	22.12
2019-04-23 16:39:36	22.12
2019-04-23 16:39:38	22.12
2019-04-23 16:39:39	22.12
2019-04-23 16:39:41	22.12
2019-04-23 16:39:43	22.12
2019-04-23 16:39:44	22.12
2019-04-23 16:39:46	22.19
2019-04-23 16:39:47	22.12
2019-04-23 16:39:49	22.12
2019-04-23 16:39:51	22.19
2019-04-23 16:39:52	22.12
2019-04-23 16:39:54	22.12
2019-04-23 16:39:56	22.12
2019-04-23 16:39:57	22.12
2019-04-23 16:39:59	22.12
2019-04-23 16:40:00	22.12
2019-04-23 16:40:02	22.12
2019-04-23 16:40:04	22.12
2019-04-23 16:40:05	22.12
2019-04-23 16:40:07	22.12
2019-04-23 16:40:09	22.12
2019-04-23 16:40:10	22.12
2019-04-23 16:40:12	22.12
2019-04-23 16:40:13	22.12
2019-04-23 16:40:15	22.12
2019-04-23 16:40:17	22.12
2019-04-23 16:40:18	22.12
2019-04-23 16:40:20	22.12
2019-04-23 16:40:22	22.19
2019-04-23 16:40:23	22.12
2019-04-23 16:40:25	22.12
2019-04-23 16:40:26	22.12
2019-04-23 16:40:28	22.12
2019-04-23 16:40:30	22.12
2019-04-23 16:40:31	22.12
2019-04-23 16:40:33	22.12
2019-04-23 16:40:35	22.19
2019-04-23 16:40:36	22.12
2019-04-23 16:40:38	22.12
2019-04-23 16:40:39	22.12
2019-04-23 16:40:41	22.19
2019-04-23 16:40:43	22.19
2019-04-23 16:40:44	22.12
2019-04-23 16:40:46	22.12
2019-04-23 16:40:48	22.19
2019-04-23 16:40:49	22.12
2019-04-23 16:40:51	22.12
2019-04-23 16:40:52	22.19
2019-04-23 16:40:54	22.19
2019-04-23 16:40:56	22.12
2019-04-23 16:40:57	22.12
2019-04-23 16:40:59	22.19
2019-04-23 16:41:01	22.12
2019-04-23 16:41:02	22.12
2019-04-23 16:41:04	22.12
2019-04-23 16:41:05	22.12
2019-04-23 16:41:07	22.12
2019-04-23 16:41:09	22.19
2019-04-23 16:41:10	22.12
2019-04-23 16:41:12	22.19
2019-04-23 16:41:13	22.19
2019-04-23 16:41:15	22.12
2019-04-23 16:41:17	22.12
2019-04-23 16:41:18	22.12
2019-04-23 16:41:20	22.12
2019-04-23 16:41:22	22.12
2019-04-23 16:41:23	22.12
2019-04-23 16:41:25	22.12
2019-04-23 16:41:27	22.19
2019-04-23 16:41:28	22.12
2019-04-23 16:41:30	22.12
2019-04-23 16:41:31	22.12
2019-04-23 16:41:33	22.12
2019-04-23 16:41:35	22.12
2019-04-23 16:41:36	22.19
2019-04-23 16:41:38	22.12
2019-04-23 16:41:40	22.12
2019-04-23 16:41:41	22.19
2019-04-23 16:41:43	22.12
2019-04-23 16:41:44	22.12
2019-04-23 16:41:46	22.19
2019-04-23 16:41:48	22.12
2019-04-23 16:41:49	22.12
2019-04-23 16:41:51	22.12
2019-04-23 16:41:52	22.19
2019-04-23 16:41:54	22.19
2019-04-23 16:41:56	22.12
2019-04-23 16:41:57	22.12
2019-04-23 16:41:59	22.12
2019-04-23 16:42:01	22.12
2019-04-23 16:42:02	22.19
2019-04-23 16:42:04	22.19
2019-04-23 16:42:06	22.12
2019-04-23 16:42:07	22.12
2019-04-23 16:42:09	22.12
2019-04-23 16:42:10	22.12
2019-04-23 16:42:12	22.19
2019-04-23 16:42:14	22.19
2019-04-23 16:42:15	22.12
2019-04-23 16:42:17	22.12
2019-04-23 16:42:19	22.19
2019-04-23 16:42:20	22.19
2019-04-23 16:42:22	22.12
2019-04-23 16:42:23	22.12
2019-04-23 16:42:25	22.12
2019-04-23 16:42:27	22.12
2019-04-23 16:42:28	22.19
2019-04-23 16:42:30	22.12
2019-04-23 16:42:31	22.19
2019-04-23 16:42:33	22.12
2019-04-23 16:42:35	22.12
2019-04-23 16:42:36	22.12
2019-04-23 16:42:38	22.12
2019-04-23 16:42:40	22.12
2019-04-23 16:42:41	22.19
2019-04-23 16:42:43	22.12
2019-04-23 16:42:44	22.19
2019-04-23 16:42:46	22.19
2019-04-23 16:42:48	22.19
2019-04-23 16:42:49	22.12
2019-04-23 16:42:51	22.19
2019-04-23 16:42:53	22.12
2019-04-23 16:42:54	22.12
2019-04-23 16:42:56	22.19
2019-04-23 16:42:58	22.12
2019-04-23 16:42:59	22.19
2019-04-23 16:43:01	22.19
2019-04-23 16:43:02	22.19
2019-04-23 16:43:04	22.12
2019-04-23 16:43:06	22.19
2019-04-23 16:43:07	22.12
2019-04-23 16:43:09	22.19
2019-04-23 16:43:11	22.19
2019-04-23 16:43:12	22.19
2019-04-23 16:43:14	22.12
2019-04-23 16:43:15	22.19
2019-04-23 16:43:17	22.12
2019-04-23 16:43:19	22.12
2019-04-23 16:43:20	22.12
2019-04-23 16:43:22	22.19
2019-04-23 16:43:24	22.12
2019-04-23 16:43:25	22.19
2019-04-23 16:43:27	22.12
2019-04-23 16:43:28	22.19
2019-04-23 16:43:30	22.19
2019-04-23 16:43:32	22.19
2019-04-23 16:43:33	22.19
2019-04-23 16:43:35	22.19
2019-04-23 16:43:36	22.12
2019-04-23 16:43:38	22.19
2019-04-23 16:43:40	22.12
2019-04-23 16:43:41	22.12
2019-04-23 16:43:43	22.12
2019-04-23 16:43:45	22.12
2019-04-23 16:43:46	22.19
2019-04-23 16:43:48	22.12
2019-04-23 16:43:49	22.12
2019-04-23 16:43:51	22.19
2019-04-23 16:43:53	22.19
2019-04-23 16:43:54	22.12
2019-04-23 16:43:56	22.12
2019-04-23 16:43:58	22.12
2019-04-23 16:43:59	22.19
2019-04-23 16:44:01	22.12
2019-04-23 16:44:03	22.12
2019-04-23 16:44:04	22.19
2019-04-23 16:44:06	22.12
2019-04-23 16:44:07	22.19
2019-04-23 16:44:09	22.19
2019-04-23 16:44:11	22.12
2019-04-23 16:44:12	22.19
2019-04-23 16:44:14	22.19
2019-04-23 16:44:15	22.12
2019-04-23 16:44:17	22.19
2019-04-23 16:44:19	22.19
2019-04-23 16:44:20	22.19
2019-04-23 16:44:22	22.19
2019-04-23 16:44:24	22.19
2019-04-23 16:44:25	22.12
2019-04-23 16:44:27	22.12
2019-04-23 16:44:28	22.19
2019-04-23 16:44:30	22.19
2019-04-23 16:44:32	22.19
2019-04-23 16:44:33	22.19
2019-04-23 16:44:35	22.19
2019-04-23 16:44:37	22.19
2019-04-23 16:44:38	22.19
2019-04-23 16:44:40	22.19
2019-04-23 16:44:41	22.19
2019-04-23 16:44:43	22.19
2019-04-23 16:44:45	22.19
2019-04-23 16:44:46	22.19
2019-04-23 16:44:48	22.19
2019-04-23 16:44:50	22.19
2019-04-23 16:44:51	22.19
2019-04-23 16:44:53	22.12
2019-04-23 16:44:54	22.19
2019-04-23 16:44:56	22.19
2019-04-23 16:44:58	22.19
2019-04-23 16:44:59	22.19
2019-04-23 16:45:01	22.12
2019-04-23 16:45:03	22.19
2019-04-23 16:45:04	22.19
2019-04-23 16:45:06	22.12
2019-04-23 16:45:08	22.19
2019-04-23 16:45:09	22.19
2019-04-23 16:45:11	22.19
2019-04-23 16:45:12	22.12
2019-04-23 16:45:14	22.19
2019-04-23 16:45:16	22.19
2019-04-23 16:45:17	22.19
2019-04-23 16:45:19	22.19
2019-04-23 16:45:20	22.19
2019-04-23 16:45:22	22.19
2019-04-23 16:45:24	22.19
2019-04-23 16:45:25	22.19
